group,imgid,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcid,ezqcbatch
CCNPPEKI,CCNPPEK0100_02_anat,CCNPPEK0100_02,CCNPPEK0100,2,anat,anat,,1,,CCNPPEK0100_02,3.0,2.0,CCNPPEK0100_02_anat,1
CCNPPEKI,CCNPPEK0101_01_anat,CCNPPEK0101_01,CCNPPEK0101,1,anat,anat,,1,,CCNPPEK0101_01,3.0,2.0,CCNPPEK0101_01_anat,1
CCNPPEKI,CCNPPEK0101_02_anat,CCNPPEK0101_02,CCNPPEK0101,2,anat,anat,,1,,CCNPPEK0101_02,3.0,2.0,CCNPPEK0101_02_anat,1
CCNPPEKI,CCNPPEK0101_03_anat,CCNPPEK0101_03,CCNPPEK0101,3,anat,anat,,1,,CCNPPEK0101_03,3.0,2.0,CCNPPEK0101_03_anat,1
CCNPPEKI,CCNPPEK0102_01_anat,CCNPPEK0102_01,CCNPPEK0102,1,anat,anat,,1,,CCNPPEK0102_01,3.0,2.0,CCNPPEK0102_01_anat,1
CCNPPEKI,CCNPPEK0103_01_anat,CCNPPEK0103_01,CCNPPEK0103,1,anat,anat,,1,,CCNPPEK0103_01,3.0,2.0,CCNPPEK0103_01_anat,1
CCNPPEKI,CCNPPEK0103_02_anat,CCNPPEK0103_02,CCNPPEK0103,2,anat,anat,,1,,CCNPPEK0103_02,3.0,2.0,CCNPPEK0103_02_anat,1
CCNPPEKI,CCNPPEK0104_01_anat,CCNPPEK0104_01,CCNPPEK0104,1,anat,anat,,1,,CCNPPEK0104_01,3.0,2.0,CCNPPEK0104_01_anat,1
CCNPPEKI,CCNPPEK0104_02_anat,CCNPPEK0104_02,CCNPPEK0104,2,anat,anat,,1,,CCNPPEK0104_02,3.0,2.0,CCNPPEK0104_02_anat,1
CCNPPEKI,CCNPPEK0104_03_anat,CCNPPEK0104_03,CCNPPEK0104,3,anat,anat,,1,,CCNPPEK0104_03,3.0,2.0,CCNPPEK0104_03_anat,1
CCNPPEKI,CCNPPEK0105_01_anat,CCNPPEK0105_01,CCNPPEK0105,1,anat,anat,,1,,CCNPPEK0105_01,3.0,2.0,CCNPPEK0105_01_anat,1
CCNPPEKI,CCNPPEK0105_03_anat,CCNPPEK0105_03,CCNPPEK0105,3,anat,anat,,1,,CCNPPEK0105_03,3.0,2.0,CCNPPEK0105_03_anat,1
CCNPPEKI,CCNPPEK0106_01_anat,CCNPPEK0106_01,CCNPPEK0106,1,anat,anat,,1,,CCNPPEK0106_01,3.0,2.0,CCNPPEK0106_01_anat,1
CCNPPEKI,CCNPPEK0106_02_anat,CCNPPEK0106_02,CCNPPEK0106,2,anat,anat,,1,,CCNPPEK0106_02,3.0,2.0,CCNPPEK0106_02_anat,1
CCNPPEKI,CCNPPEK0106_03_anat,CCNPPEK0106_03,CCNPPEK0106,3,anat,anat,,1,,CCNPPEK0106_03,3.0,2.0,CCNPPEK0106_03_anat,1
CCNPPEKI,CCNPPEK0107_01_anat,CCNPPEK0107_01,CCNPPEK0107,1,anat,anat,,1,,CCNPPEK0107_01,3.0,2.0,CCNPPEK0107_01_anat,1
CCNPPEKI,CCNPPEK0108_01_anat,CCNPPEK0108_01,CCNPPEK0108,1,anat,anat,,1,,,3.0,,CCNPPEK0108_01_anat,1
CCNPPEKI,CCNPPEK0108_02_anat,CCNPPEK0108_02,CCNPPEK0108,2,anat,anat,,1,,CCNPPEK0108_02,3.0,2.0,CCNPPEK0108_02_anat,1
CCNPPEKI,CCNPPEK0108_03_anat,CCNPPEK0108_03,CCNPPEK0108,3,anat,anat,,1,,CCNPPEK0108_03,3.0,2.0,CCNPPEK0108_03_anat,1
CCNPPEKI,CCNPPEK0109_01_anat,CCNPPEK0109_01,CCNPPEK0109,1,anat,anat,,1,,CCNPPEK0109_01,3.0,2.0,CCNPPEK0109_01_anat,1
CCNPPEKI,CCNPPEK0109_02_anat,CCNPPEK0109_02,CCNPPEK0109,2,anat,anat,,1,,CCNPPEK0109_02,3.0,2.0,CCNPPEK0109_02_anat,1
CCNPPEKI,CCNPPEK0110_01_anat,CCNPPEK0110_01,CCNPPEK0110,1,anat,anat,,1,,CCNPPEK0110_01,3.0,2.0,CCNPPEK0110_01_anat,1
CCNPPEKI,CCNPPEK0111_01_anat,CCNPPEK0111_01,CCNPPEK0111,1,anat,anat,,1,,CCNPPEK0111_01,3.0,2.0,CCNPPEK0111_01_anat,1
CCNPPEKI,CCNPPEK0111_02_anat,CCNPPEK0111_02,CCNPPEK0111,2,anat,anat,,1,,CCNPPEK0111_02,3.0,2.0,CCNPPEK0111_02_anat,1
CCNPPEKI,CCNPPEK0111_03_anat,CCNPPEK0111_03,CCNPPEK0111,3,anat,anat,,1,,CCNPPEK0111_03,3.0,2.0,CCNPPEK0111_03_anat,1
CCNPPEKI,CCNPPEK0112_01_anat,CCNPPEK0112_01,CCNPPEK0112,1,anat,anat,,1,,CCNPPEK0112_01,3.0,2.0,CCNPPEK0112_01_anat,1
CCNPPEKI,CCNPPEK0113_01_anat,CCNPPEK0113_01,CCNPPEK0113,1,anat,anat,,1,,CCNPPEK0113_01,3.0,2.0,CCNPPEK0113_01_anat,1
CCNPPEKI,CCNPPEK0114_01_anat,CCNPPEK0114_01,CCNPPEK0114,1,anat,anat,,1,,CCNPPEK0114_01,3.0,2.0,CCNPPEK0114_01_anat,1
CCNPPEKI,CCNPPEK0115_01_anat,CCNPPEK0115_01,CCNPPEK0115,1,anat,anat,,1,,CCNPPEK0115_01,3.0,2.0,CCNPPEK0115_01_anat,1
CCNPPEKI,CCNPPEK0115_02_anat,CCNPPEK0115_02,CCNPPEK0115,2,anat,anat,,1,,CCNPPEK0115_02,3.0,2.0,CCNPPEK0115_02_anat,1
CCNPPEKI,CCNPPEK0115_03_anat,CCNPPEK0115_03,CCNPPEK0115,3,anat,anat,,1,,CCNPPEK0115_03,3.0,2.0,CCNPPEK0115_03_anat,1
CCNPPEKI,CCNPPEK0116_01_anat,CCNPPEK0116_01,CCNPPEK0116,1,anat,anat,,1,,CCNPPEK0116_01,3.0,2.0,CCNPPEK0116_01_anat,1
CCNPPEKI,CCNPPEK0116_02_anat,CCNPPEK0116_02,CCNPPEK0116,2,anat,anat,,1,,CCNPPEK0116_02,3.0,2.0,CCNPPEK0116_02_anat,1
CCNPPEKI,CCNPPEK0117_01_anat,CCNPPEK0117_01,CCNPPEK0117,1,anat,anat,,1,,CCNPPEK0117_01,3.0,2.0,CCNPPEK0117_01_anat,1
CCNPPEKI,CCNPPEK0118_01_anat,CCNPPEK0118_01,CCNPPEK0118,1,anat,anat,,1,,CCNPPEK0118_01,3.0,2.0,CCNPPEK0118_01_anat,1
CCNPPEKI,CCNPPEK0118_02_anat,CCNPPEK0118_02,CCNPPEK0118,2,anat,anat,,1,,CCNPPEK0118_02,3.0,2.0,CCNPPEK0118_02_anat,1
CCNPPEKI,CCNPPEK0119_01_anat,CCNPPEK0119_01,CCNPPEK0119,1,anat,anat,,1,,CCNPPEK0119_01,3.0,2.0,CCNPPEK0119_01_anat,1
CCNPPEKI,CCNPPEK0119_02_anat,CCNPPEK0119_02,CCNPPEK0119,2,anat,anat,,1,,CCNPPEK0119_02,3.0,2.0,CCNPPEK0119_02_anat,1
CCNPPEKI,CCNPPEK0120_01_anat,CCNPPEK0120_01,CCNPPEK0120,1,anat,anat,,1,,CCNPPEK0120_01,3.0,2.0,CCNPPEK0120_01_anat,1
CCNPPEKI,CCNPPEK0120_02_anat,CCNPPEK0120_02,CCNPPEK0120,2,anat,anat,,1,,CCNPPEK0120_02,3.0,2.0,CCNPPEK0120_02_anat,1
CCNPPEKI,CCNPPEK0121_01_anat,CCNPPEK0121_01,CCNPPEK0121,1,anat,anat,,1,,CCNPPEK0121_01,3.0,2.0,CCNPPEK0121_01_anat,1
CCNPPEKI,CCNPPEK0121_02_anat,CCNPPEK0121_02,CCNPPEK0121,2,anat,anat,,1,,CCNPPEK0121_02,3.0,2.0,CCNPPEK0121_02_anat,1
CCNPPEKI,CCNPPEK0122_01_anat,CCNPPEK0122_01,CCNPPEK0122,1,anat,anat,,1,,CCNPPEK0122_01,3.0,2.0,CCNPPEK0122_01_anat,1
CCNPPEKI,CCNPPEK0123_01_anat,CCNPPEK0123_01,CCNPPEK0123,1,anat,anat,,1,,CCNPPEK0123_01,3.0,2.0,CCNPPEK0123_01_anat,1
CCNPPEKI,CCNPPEK0124_01_anat,CCNPPEK0124_01,CCNPPEK0124,1,anat,anat,,1,,CCNPPEK0124_01,3.0,2.0,CCNPPEK0124_01_anat,1
CCNPPEKI,CCNPPEK0124_02_anat,CCNPPEK0124_02,CCNPPEK0124,2,anat,anat,,1,,CCNPPEK0124_02,3.0,2.0,CCNPPEK0124_02_anat,1
CCNPPEKI,CCNPPEK0124_03_anat,CCNPPEK0124_03,CCNPPEK0124,3,anat,anat,,1,,CCNPPEK0124_03,3.0,2.0,CCNPPEK0124_03_anat,1
CCNPPEKI,CCNPPEK0125_01_anat,CCNPPEK0125_01,CCNPPEK0125,1,anat,anat,,1,,CCNPPEK0125_01,3.0,2.0,CCNPPEK0125_01_anat,1
CCNPPEKI,CCNPPEK0127_01_anat,CCNPPEK0127_01,CCNPPEK0127,1,anat,anat,,1,,CCNPPEK0127_01,3.0,2.0,CCNPPEK0127_01_anat,1
CCNPPEKI,CCNPPEK0127_02_anat,CCNPPEK0127_02,CCNPPEK0127,2,anat,anat,,1,,CCNPPEK0127_02,3.0,2.0,CCNPPEK0127_02_anat,1
CCNPPEKI,CCNPPEK0127_03_anat,CCNPPEK0127_03,CCNPPEK0127,3,anat,anat,,1,,CCNPPEK0127_03,3.0,2.0,CCNPPEK0127_03_anat,1
CCNPPEKI,CCNPPEK0128_01_anat,CCNPPEK0128_01,CCNPPEK0128,1,anat,anat,,1,,CCNPPEK0128_01,3.0,2.0,CCNPPEK0128_01_anat,1
CCNPPEKI,CCNPPEK0129_01_anat,CCNPPEK0129_01,CCNPPEK0129,1,anat,anat,,1,,CCNPPEK0129_01,3.0,2.0,CCNPPEK0129_01_anat,1
CCNPPEKI,CCNPPEK0129_02_anat,CCNPPEK0129_02,CCNPPEK0129,2,anat,anat,,1,,CCNPPEK0129_02,3.0,2.0,CCNPPEK0129_02_anat,1
CCNPPEKI,CCNPPEK0130_01_anat,CCNPPEK0130_01,CCNPPEK0130,1,anat,anat,,1,,CCNPPEK0130_01,3.0,2.0,CCNPPEK0130_01_anat,1
CCNPPEKI,CCNPPEK0130_02_anat,CCNPPEK0130_02,CCNPPEK0130,2,anat,anat,,1,,CCNPPEK0130_02,3.0,2.0,CCNPPEK0130_02_anat,1
CCNPPEKI,CCNPPEK0131_01_anat,CCNPPEK0131_01,CCNPPEK0131,1,anat,anat,,1,,CCNPPEK0131_01,3.0,2.0,CCNPPEK0131_01_anat,1
CCNPPEKI,CCNPPEK0131_02_anat,CCNPPEK0131_02,CCNPPEK0131,2,anat,anat,,1,,CCNPPEK0131_02,3.0,2.0,CCNPPEK0131_02_anat,1
CCNPPEKI,CCNPPEK0131_03_anat,CCNPPEK0131_03,CCNPPEK0131,3,anat,anat,,1,,CCNPPEK0131_03,3.0,2.0,CCNPPEK0131_03_anat,1
CCNPPEKI,CCNPPEK0132_01_anat,CCNPPEK0132_01,CCNPPEK0132,1,anat,anat,,1,,CCNPPEK0132_01,3.0,2.0,CCNPPEK0132_01_anat,1
CCNPPEKI,CCNPPEK0133_01_anat,CCNPPEK0133_01,CCNPPEK0133,1,anat,anat,,1,,,3.0,,CCNPPEK0133_01_anat,1
CCNPPEKI,CCNPPEK0133_02_anat,CCNPPEK0133_02,CCNPPEK0133,2,anat,anat,,1,,CCNPPEK0133_02,3.0,2.0,CCNPPEK0133_02_anat,1
CCNPPEKI,CCNPPEK0134_01_anat,CCNPPEK0134_01,CCNPPEK0134,1,anat,anat,,1,,CCNPPEK0134_01,3.0,2.0,CCNPPEK0134_01_anat,1
CCNPPEKI,CCNPPEK0134_02_anat,CCNPPEK0134_02,CCNPPEK0134,2,anat,anat,,1,,CCNPPEK0134_02,3.0,2.0,CCNPPEK0134_02_anat,1
CCNPPEKI,CCNPPEK0135_01_anat,CCNPPEK0135_01,CCNPPEK0135,1,anat,anat,,1,,CCNPPEK0135_01,3.0,2.0,CCNPPEK0135_01_anat,1
CCNPPEKI,CCNPPEK0135_02_anat,CCNPPEK0135_02,CCNPPEK0135,2,anat,anat,,1,,CCNPPEK0135_02,3.0,2.0,CCNPPEK0135_02_anat,1
CCNPPEKI,CCNPPEK0135_03_anat,CCNPPEK0135_03,CCNPPEK0135,3,anat,anat,,1,,CCNPPEK0135_03,3.0,2.0,CCNPPEK0135_03_anat,1
CCNPPEKI,CCNPPEK0136_01_anat,CCNPPEK0136_01,CCNPPEK0136,1,anat,anat,,1,,CCNPPEK0136_01,3.0,2.0,CCNPPEK0136_01_anat,1
CCNPPEKI,CCNPPEK0137_01_anat,CCNPPEK0137_01,CCNPPEK0137,1,anat,anat,,1,,CCNPPEK0137_01,3.0,2.0,CCNPPEK0137_01_anat,1
CCNPPEKI,CCNPPEK0138_01_anat,CCNPPEK0138_01,CCNPPEK0138,1,anat,anat,,1,,CCNPPEK0138_01,3.0,2.0,CCNPPEK0138_01_anat,1
CCNPPEKI,CCNPPEK0139_01_anat,CCNPPEK0139_01,CCNPPEK0139,1,anat,anat,,1,,CCNPPEK0139_01,3.0,2.0,CCNPPEK0139_01_anat,1
CCNPPEKI,CCNPPEK0139_02_anat,CCNPPEK0139_02,CCNPPEK0139,2,anat,anat,,1,,CCNPPEK0139_02,3.0,2.0,CCNPPEK0139_02_anat,1
CCNPPEKI,CCNPPEK0140_01_anat,CCNPPEK0140_01,CCNPPEK0140,1,anat,anat,,1,,CCNPPEK0140_01,3.0,2.0,CCNPPEK0140_01_anat,1
CCNPPEKI,CCNPPEK0141_01_anat,CCNPPEK0141_01,CCNPPEK0141,1,anat,anat,,1,,CCNPPEK0141_01,3.0,2.0,CCNPPEK0141_01_anat,1
CCNPPEKI,CCNPPEK0141_02_anat,CCNPPEK0141_02,CCNPPEK0141,2,anat,anat,,1,,CCNPPEK0141_02,3.0,2.0,CCNPPEK0141_02_anat,1
CCNPPEKI,CCNPPEK0141_03_anat,CCNPPEK0141_03,CCNPPEK0141,3,anat,anat,,1,,CCNPPEK0141_03,3.0,2.0,CCNPPEK0141_03_anat,1
CCNPPEKI,CCNPPEK0142_01_anat,CCNPPEK0142_01,CCNPPEK0142,1,anat,anat,,1,,CCNPPEK0142_01,3.0,2.0,CCNPPEK0142_01_anat,1
CCNPPEKI,CCNPPEK0143_01_anat,CCNPPEK0143_01,CCNPPEK0143,1,anat,anat,,1,,CCNPPEK0143_01,3.0,2.0,CCNPPEK0143_01_anat,1
CCNPPEKI,CCNPPEK0143_02_anat,CCNPPEK0143_02,CCNPPEK0143,2,anat,anat,,1,,CCNPPEK0143_02,3.0,2.0,CCNPPEK0143_02_anat,1
CCNPPEKI,CCNPPEK0143_03_anat,CCNPPEK0143_03,CCNPPEK0143,3,anat,anat,,1,,CCNPPEK0143_03,3.0,2.0,CCNPPEK0143_03_anat,1
CCNPPEKI,CCNPPEK0144_01_anat,CCNPPEK0144_01,CCNPPEK0144,1,anat,anat,,1,,CCNPPEK0144_01,3.0,2.0,CCNPPEK0144_01_anat,1
CCNPPEKI,CCNPPEK0144_02_anat,CCNPPEK0144_02,CCNPPEK0144,2,anat,anat,,1,,CCNPPEK0144_02,3.0,2.0,CCNPPEK0144_02_anat,1
CCNPPEKI,CCNPPEK0144_03_anat,CCNPPEK0144_03,CCNPPEK0144,3,anat,anat,,1,,CCNPPEK0144_03,3.0,2.0,CCNPPEK0144_03_anat,1
CCNPPEKI,CCNPPEK0145_01_anat,CCNPPEK0145_01,CCNPPEK0145,1,anat,anat,,1,,CCNPPEK0145_01,3.0,2.0,CCNPPEK0145_01_anat,1
CCNPPEKI,CCNPPEK0145_02_anat,CCNPPEK0145_02,CCNPPEK0145,2,anat,anat,,1,,CCNPPEK0145_02,3.0,2.0,CCNPPEK0145_02_anat,1
CCNPPEKI,CCNPPEK0145_03_anat,CCNPPEK0145_03,CCNPPEK0145,3,anat,anat,,1,,CCNPPEK0145_03,3.0,2.0,CCNPPEK0145_03_anat,1
CCNPPEKI,CCNPPEK0146_01_anat,CCNPPEK0146_01,CCNPPEK0146,1,anat,anat,,1,,CCNPPEK0146_01,3.0,2.0,CCNPPEK0146_01_anat,1
CCNPPEKI,CCNPPEK0146_02_anat,CCNPPEK0146_02,CCNPPEK0146,2,anat,anat,,1,,CCNPPEK0146_02,3.0,2.0,CCNPPEK0146_02_anat,1
CCNPPEKI,CCNPPEK0146_03_anat,CCNPPEK0146_03,CCNPPEK0146,3,anat,anat,,1,,CCNPPEK0146_03,3.0,2.0,CCNPPEK0146_03_anat,1
CCNPPEKI,CCNPPEK0147_01_anat,CCNPPEK0147_01,CCNPPEK0147,1,anat,anat,,1,,CCNPPEK0147_01,3.0,2.0,CCNPPEK0147_01_anat,1
CCNPPEKI,CCNPPEK0148_01_anat,CCNPPEK0148_01,CCNPPEK0148,1,anat,anat,,1,,CCNPPEK0148_01,3.0,2.0,CCNPPEK0148_01_anat,1
CCNPPEKI,CCNPPEK0148_02_anat,CCNPPEK0148_02,CCNPPEK0148,2,anat,anat,,1,,CCNPPEK0148_02,3.0,2.0,CCNPPEK0148_02_anat,1
CCNPPEKI,CCNPPEK0148_03_anat,CCNPPEK0148_03,CCNPPEK0148,3,anat,anat,,1,,CCNPPEK0148_03,3.0,2.0,CCNPPEK0148_03_anat,1
CCNPPEKI,CCNPPEK0149_01_anat,CCNPPEK0149_01,CCNPPEK0149,1,anat,anat,,1,,CCNPPEK0149_01,3.0,2.0,CCNPPEK0149_01_anat,1
CCNPPEKI,CCNPPEK0150_01_anat,CCNPPEK0150_01,CCNPPEK0150,1,anat,anat,,1,,CCNPPEK0150_01,3.0,2.0,CCNPPEK0150_01_anat,1
CCNPPEKI,CCNPPEK0150_02_anat,CCNPPEK0150_02,CCNPPEK0150,2,anat,anat,,1,,CCNPPEK0150_02,3.0,2.0,CCNPPEK0150_02_anat,1
CCNPPEKI,CCNPPEK0150_03_anat,CCNPPEK0150_03,CCNPPEK0150,3,anat,anat,,1,,CCNPPEK0150_03,3.0,2.0,CCNPPEK0150_03_anat,1
CCNPPEKI,CCNPPEK0151_01_anat,CCNPPEK0151_01,CCNPPEK0151,1,anat,anat,,1,,CCNPPEK0151_01,3.0,2.0,CCNPPEK0151_01_anat,1
CCNPPEKI,CCNPPEK0151_02_anat,CCNPPEK0151_02,CCNPPEK0151,2,anat,anat,,1,,CCNPPEK0151_02,3.0,2.0,CCNPPEK0151_02_anat,1
CCNPPEKI,CCNPPEK0151_03_anat,CCNPPEK0151_03,CCNPPEK0151,3,anat,anat,,1,,CCNPPEK0151_03,3.0,2.0,CCNPPEK0151_03_anat,1
CCNPPEKI,CCNPPEK0152_01_anat,CCNPPEK0152_01,CCNPPEK0152,1,anat,anat,,1,,CCNPPEK0152_01,3.0,2.0,CCNPPEK0152_01_anat,1
CCNPPEKI,CCNPPEK0152_02_anat,CCNPPEK0152_02,CCNPPEK0152,2,anat,anat,,1,,CCNPPEK0152_02,3.0,2.0,CCNPPEK0152_02_anat,1
CCNPPEKI,CCNPPEK0153_01_anat,CCNPPEK0153_01,CCNPPEK0153,1,anat,anat,,1,,CCNPPEK0153_01,3.0,2.0,CCNPPEK0153_01_anat,1
CCNPPEKI,CCNPPEK0154_01_anat,CCNPPEK0154_01,CCNPPEK0154,1,anat,anat,,1,,CCNPPEK0154_01,3.0,2.0,CCNPPEK0154_01_anat,1
CCNPPEKI,CCNPPEK0155_01_anat,CCNPPEK0155_01,CCNPPEK0155,1,anat,anat,,1,,CCNPPEK0155_01,3.0,2.0,CCNPPEK0155_01_anat,1
CCNPPEKI,CCNPPEK0155_02_anat,CCNPPEK0155_02,CCNPPEK0155,2,anat,anat,,1,,CCNPPEK0155_02,3.0,2.0,CCNPPEK0155_02_anat,1
CCNPPEKI,CCNPPEK0156_01_anat,CCNPPEK0156_01,CCNPPEK0156,1,anat,anat,,1,,CCNPPEK0156_01,3.0,2.0,CCNPPEK0156_01_anat,1
CCNPPEKI,CCNPPEK0157_01_anat,CCNPPEK0157_01,CCNPPEK0157,1,anat,anat,,1,,CCNPPEK0157_01,3.0,2.0,CCNPPEK0157_01_anat,1
CCNPPEKI,CCNPPEK0157_02_anat,CCNPPEK0157_02,CCNPPEK0157,2,anat,anat,,1,,CCNPPEK0157_02,3.0,2.0,CCNPPEK0157_02_anat,1
CCNPPEKI,CCNPPEK0158_01_anat,CCNPPEK0158_01,CCNPPEK0158,1,anat,anat,,1,,CCNPPEK0158_01,3.0,2.0,CCNPPEK0158_01_anat,1
CCNPPEKI,CCNPPEK0159_01_anat,CCNPPEK0159_01,CCNPPEK0159,1,anat,anat,,1,,CCNPPEK0159_01,3.0,2.0,CCNPPEK0159_01_anat,1
CCNPPEKI,CCNPPEK0161_01_anat,CCNPPEK0161_01,CCNPPEK0161,1,anat,anat,,1,,CCNPPEK0161_01,3.0,2.0,CCNPPEK0161_01_anat,1
CCNPPEKI,CCNPPEK0162_01_anat,CCNPPEK0162_01,CCNPPEK0162,1,anat,anat,,1,,,3.0,,CCNPPEK0162_01_anat,1
CCNPPEKI,CCNPPEK0162_02_anat,CCNPPEK0162_02,CCNPPEK0162,2,anat,anat,,1,,,3.0,,CCNPPEK0162_02_anat,1
CCNPPEKI,CCNPPEK0162_03_anat,CCNPPEK0162_03,CCNPPEK0162,3,anat,anat,,1,,CCNPPEK0162_03,3.0,2.0,CCNPPEK0162_03_anat,1
CCNPPEKI,CCNPPEK0163_01_anat,CCNPPEK0163_01,CCNPPEK0163,1,anat,anat,,1,,CCNPPEK0163_01,3.0,2.0,CCNPPEK0163_01_anat,1
CCNPPEKI,CCNPPEK0163_02_anat,CCNPPEK0163_02,CCNPPEK0163,2,anat,anat,,1,,CCNPPEK0163_02,3.0,2.0,CCNPPEK0163_02_anat,1
CCNPPEKI,CCNPPEK0164_01_anat,CCNPPEK0164_01,CCNPPEK0164,1,anat,anat,,1,,CCNPPEK0164_01,3.0,2.0,CCNPPEK0164_01_anat,1
CCNPPEKI,CCNPPEK0165_01_anat,CCNPPEK0165_01,CCNPPEK0165,1,anat,anat,,1,,CCNPPEK0165_01,3.0,2.0,CCNPPEK0165_01_anat,1
CCNPPEKI,CCNPPEK0166_01_anat,CCNPPEK0166_01,CCNPPEK0166,1,anat,anat,,1,,CCNPPEK0166_01,3.0,2.0,CCNPPEK0166_01_anat,1
CCNPPEKI,CCNPPEK0167_01_anat,CCNPPEK0167_01,CCNPPEK0167,1,anat,anat,,1,,,3.0,,CCNPPEK0167_01_anat,1
CCNPPEKI,CCNPPEK0168_01_anat,CCNPPEK0168_01,CCNPPEK0168,1,anat,anat,,1,,CCNPPEK0168_01,3.0,2.0,CCNPPEK0168_01_anat,1
CCNPPEKI,CCNPPEK0168_02_anat,CCNPPEK0168_02,CCNPPEK0168,2,anat,anat,,1,,CCNPPEK0168_02,3.0,2.0,CCNPPEK0168_02_anat,1
CCNPPEKI,CCNPPEK0169_01_anat,CCNPPEK0169_01,CCNPPEK0169,1,anat,anat,,1,,CCNPPEK0169_01,3.0,2.0,CCNPPEK0169_01_anat,1
CCNPPEKI,CCNPPEK0170_01_anat,CCNPPEK0170_01,CCNPPEK0170,1,anat,anat,,1,,CCNPPEK0170_01,3.0,2.0,CCNPPEK0170_01_anat,1
CCNPPEKI,CCNPPEK0171_01_anat,CCNPPEK0171_01,CCNPPEK0171,1,anat,anat,,1,,CCNPPEK0171_01,3.0,2.0,CCNPPEK0171_01_anat,1
CCNPPEKI,CCNPPEK0172_01_anat,CCNPPEK0172_01,CCNPPEK0172,1,anat,anat,,1,,CCNPPEK0172_01,3.0,2.0,CCNPPEK0172_01_anat,1
CCNPPEKI,CCNPPEK0172_02_anat,CCNPPEK0172_02,CCNPPEK0172,2,anat,anat,,1,,CCNPPEK0172_02,3.0,2.0,CCNPPEK0172_02_anat,1
CCNPPEKI,CCNPPEK0173_01_anat,CCNPPEK0173_01,CCNPPEK0173,1,anat,anat,,1,,CCNPPEK0173_01,3.0,2.0,CCNPPEK0173_01_anat,1
CCNPPEKI,CCNPPEK0174_01_anat,CCNPPEK0174_01,CCNPPEK0174,1,anat,anat,,1,,CCNPPEK0174_01,3.0,2.0,CCNPPEK0174_01_anat,1
CCNPPEKI,CCNPPEK0175_01_anat,CCNPPEK0175_01,CCNPPEK0175,1,anat,anat,,1,,CCNPPEK0175_01,3.0,2.0,CCNPPEK0175_01_anat,1
CCNPPEKI,CCNPPEK0177_01_anat,CCNPPEK0177_01,CCNPPEK0177,1,anat,anat,,1,,CCNPPEK0177_01,3.0,2.0,CCNPPEK0177_01_anat,1
CCNPPEKI,CCNPPEK0178_01_anat,CCNPPEK0178_01,CCNPPEK0178,1,anat,anat,,1,,CCNPPEK0178_01,3.0,2.0,CCNPPEK0178_01_anat,1
CCNPPEKI,CCNPPEK0179_01_anat,CCNPPEK0179_01,CCNPPEK0179,1,anat,anat,,1,,CCNPPEK0179_01,3.0,2.0,CCNPPEK0179_01_anat,1
CCNPPEKI,CCNPPEK0179_02_anat,CCNPPEK0179_02,CCNPPEK0179,2,anat,anat,,1,,CCNPPEK0179_02,3.0,2.0,CCNPPEK0179_02_anat,1
CCNPPEKI,CCNPPEK0180_01_anat,CCNPPEK0180_01,CCNPPEK0180,1,anat,anat,,1,,CCNPPEK0180_01,3.0,2.0,CCNPPEK0180_01_anat,1
CCNPPEKI,CCNPPEK0180_02_anat,CCNPPEK0180_02,CCNPPEK0180,2,anat,anat,,1,,CCNPPEK0180_02,3.0,2.0,CCNPPEK0180_02_anat,1
CCNPPEKI,CCNPPEK0181_01_anat,CCNPPEK0181_01,CCNPPEK0181,1,anat,anat,,1,,CCNPPEK0181_01,3.0,2.0,CCNPPEK0181_01_anat,1
CCNPPEKI,CCNPPEK0182_01_anat,CCNPPEK0182_01,CCNPPEK0182,1,anat,anat,,1,,CCNPPEK0182_01,3.0,2.0,CCNPPEK0182_01_anat,1
CCNPPEKI,CCNPPEK0184_01_anat,CCNPPEK0184_01,CCNPPEK0184,1,anat,anat,,1,,CCNPPEK0184_01,3.0,2.0,CCNPPEK0184_01_anat,1
CCNPPEKI,CCNPPEK0184_02_anat,CCNPPEK0184_02,CCNPPEK0184,2,anat,anat,,1,,CCNPPEK0184_02,3.0,2.0,CCNPPEK0184_02_anat,1
CCNPPEKI,CCNPPEK0185_01_anat,CCNPPEK0185_01,CCNPPEK0185,1,anat,anat,,1,,CCNPPEK0185_01,3.0,2.0,CCNPPEK0185_01_anat,1
CCNPPEKI,CCNPPEK0186_01_anat,CCNPPEK0186_01,CCNPPEK0186,1,anat,anat,,1,,CCNPPEK0186_01,3.0,2.0,CCNPPEK0186_01_anat,1
CCNPPEKI,CCNPPEK0187_01_anat,CCNPPEK0187_01,CCNPPEK0187,1,anat,anat,,1,,CCNPPEK0187_01,3.0,2.0,CCNPPEK0187_01_anat,1
CCNPPEKI,CCNPPEK0188_01_anat,CCNPPEK0188_01,CCNPPEK0188,1,anat,anat,,1,,CCNPPEK0188_01,3.0,2.0,CCNPPEK0188_01_anat,1
CCNPPEKI,CCNPPEK0189_01_anat,CCNPPEK0189_01,CCNPPEK0189,1,anat,anat,,1,,CCNPPEK0189_01,3.0,2.0,CCNPPEK0189_01_anat,1
CCNPPEKI,CCNPPEK0190_02_anat,CCNPPEK0190_02,CCNPPEK0190,2,anat,anat,,1,,CCNPPEK0190_02,3.0,2.0,CCNPPEK0190_02_anat,1
